lng,lat
-97.130137,32.830389
-97.20244,32.90753
-97.274605,32.857154
-97.14858,32.89132
-97.089675,32.870416
-81.218348,37.856743
-75.682021,40.056409
-97.163404,32.990141
-84.532738,34.1334
-97.14858,32.89132
-96.847264,33.055151
-97.252867,32.891604
-97.178079,32.991058
-97.17692,32.903219
-97.011181,32.679696
-97.038146,33.012099
-97.238905,32.957568
-101.949549,33.523562
-80.028846,39.607417
-96.947951,32.959799
-97.205394,32.903655
-97.17834,32.933423
-97.122217,32.930236
-97.205398,32.940913
-97.283501,32.948153
-97.081624,32.867383
-97.277324,32.95861
-97.040517,32.963141
-97.078561,32.945957
-97.048065,33.036815
-97.232942,32.956736
-97.146629,32.870327
-97.222251,32.914995
-93.665788,41.481949
-104.822076,39.585019
-97.155123,32.923097
-95.641438,30.044754
-97.213534,32.920708
-92.453722,34.244802
-96.953618,32.832179
-97.078846,32.862075
-117.986377,33.711089
-97.744429,33.206296
-97.44675,33.008041
-99.879512,32.248772
-97.001612,32.982081
-97.332813,32.753626
-97.15868,32.9623
-73.912731,40.742822
-97.399237,32.801484
-75.396606,40.621827
-97.26931,32.886245
-97.075903,33.172866
-97.075683,33.172857
-96.816616,32.961285
-97.225901,32.848525
-84.188813,34.059667
-97.259618,32.898804
-97.777134,33.088586
-96.886148,32.536431
-97.158135,32.888187
-97.250506,32.885889
-83.085562,42.379559
-97.712011,33.104585
-97.191697,32.865983
-86.316674,30.41429
-97.300156,32.865993
-97.145282,32.910053
-97.231236,33.108603
-97.140662,32.944484
-96.853816,33.164227
